Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"S Chanoine","Asthma therapeutic management: a pharmacoepidemiological approach",2017,"","theses.hal.science","https://theses.hal.science/tel-01844010/","",72,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,9,"… method to take into account the indication bias did not offer … The strength and the performance of the propensity score … was to apply a propensity score approach to assess the long…","https://theses.hal.science/tel-01844010/document","https://scholar.google.com/scholar?q=related:HaZbYBd8wXgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"JF Hayes","Long-term outcomes and the effects of maintenance treatments in bipolar disorder",2017,"","discovery.ucl.ac.uk","https://discovery.ucl.ac.uk/id/eprint/1565573/","",73,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,9,"… The findings of the study by Altamura et al. are limited by small sample size, potential bias and … This study uses a quasiexperimental design using a propensity score (PS) approach to …","https://discovery.ucl.ac.uk/id/eprint/1565573/7/JH_thesis_FINAL_Post_viva.pdf.%20redacted.1.pdf","https://scholar.google.com/scholar?q=related:MdvU232DAhoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
43,"D Sun, K El-Basyouny, S Ibrahim…","Are school zones effective in reducing speeds and improving safety?",2018,"Canadian Journal of …","cdnsciencepub.com","https://cdnsciencepub.com/doi/abs/10.1139/cjce-2018-0060","https://scholar.google.com/scholar?cites=3659147045741982649&as_sdt=2005&sciodt=2007&hl=en",74,"2026-05-28 08:24:23","","10.1139/cjce-2018-0060","",,,,,,43,5.38,11,4,8,"… also used a relatively small sample size with few selected sites, … by 1 (with 1 covered in the confidence interval), this indicates a … Use of propensity score matching method and hybrid …","https://utoronto.scholaris.ca/bitstreams/f0764c18-35a2-4d15-a086-1bc31240ac9a/download","https://scholar.google.com/scholar?q=related:ufNe4tnmxzIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"A King, L Li, YI Hser","for Primary and Secondary Analysis",2017,"Research Methods in the Study of …","books.google.com","https://books.google.com/books?hl=en&lr=&id=LNgoDwAAQBAJ&oi=fnd&pg=PA81&dq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&ots=twgDkNNOM2&sig=mpA9JSbyYdaSD8AHmGOeUa6Hs2w","",75,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,3,9,"… Simulation conditions are usually limited in scope and can… of the sample (eg, small sample size, excess kurtosis). The ML … 5 Propensity-Score Analysis from its posterior means, …","","https://scholar.google.com/scholar?q=related:Rrz048HxuPAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"S Hoa","Incidence and progression of interstitial lung disease in systemic sclerosis patients without significant interstitial lung disease: associations with …",2019,"","search.proquest.com","https://search.proquest.com/openview/c03b6d4b57cec6e3d1d6137ad1178451/1?pq-origsite=gscholar&cbl=18750&diss=y","",76,"2026-05-28 08:24:23","BOOK","","",,,,,,0,0.00,0,1,7,"… by their small sample sizes (N=… inverse probability weighting methods have the advantage of retaining data from all study participants, which is not the case for propensity score matching…","https://escholarship.mcgill.ca/downloads/gq67jt50f","https://scholar.google.com/scholar?q=related:W69TbEgZPC0J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"D Slichter","Essays in applied econometrics",2016,"","search.proquest.com","https://search.proquest.com/openview/01872c9c3026db3d27268362fb50212b/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=13961390106690960655&as_sdt=2005&sciodt=2007&hl=en",77,"2026-05-28 08:24:23","BOOK","","",,,,,,1,0.10,1,1,10,"… Appendix A.4 contains a simulation in which Assumption 1 … occur at least partially because of small sample size; there are … into 25 quantiles by their estimated propensity score. (The …","https://urresearch.rochester.edu/fileDownloadForInstitutionalItem.action?itemId=30421&itemFileId=166595","https://scholar.google.com/scholar?q=related:D73311TSwMEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"AE Wallace","Assisted Conception and Risk of Autism Spectrum Disorder in a Large Commercially Insured Population in the United States",2017,"","researchdiscovery.drexel.edu","https://researchdiscovery.drexel.edu/esploro/outputs/doctoral/Assisted-Conception-and-Risk-of-Autism/991014632161404721","",78,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,9,"… This study’s small sample size makes it difficult to evaluate … plan coverage of infertility treatment will also affect coverage … Taiwan; 248 ART exposed births were propensity score …","https://researchdiscovery.drexel.edu/esploro/fulltext/doctoral/Assisted-Conception-and-Risk-of-Autism/991014632161404721?repId=12321388130004721&mId=13321518880004721&institution=01DRXU_INST","https://scholar.google.com/scholar?q=related:P8tf4sEY_QkJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"L Kleinberg","THE PROCEEDINGS OF ACRO 2017",,"Springer","","https://link.springer.com/article/10.1007/s13566-017-0316-5","",79,"2026-05-28 08:24:23","","10.1007/s13566-017-0316-5","",,,,,,0,0.00,0,1,,"… Conditional landmark and propensity score analyses were … The small sample size limits evaluation of efficacy and safety … error 6.1% at 95% confidence interval). The respondents were …","","https://scholar.google.com/scholar?q=related:xQiwUApFz2AJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"M Harris","Household Sanitation Services in Sub-Saharan Africa: Coverage Targets, Child Health Outcomes, and a Benefit-cost Analysis",2019,"","search.proquest.com","https://search.proquest.com/openview/01626f4ca98120871ded111b3e76a0db/1?pq-origsite=gscholar&cbl=18750&diss=y","",80,"2026-05-28 08:24:23","BOOK","","",,,,,,0,0.00,0,1,7,"… each 10% increase in latrine coverage was associated with a … distance matching, propensity score matching, and coarsened … analysis: details on Monte Carlo simulation, sensitivity tests, …","","https://scholar.google.com/scholar?q=related:X5U1zSUJnMgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"D Thor","Radiation dose-, contrast media-and image quality optimization in computed tomography",2019,"","search.proquest.com","https://search.proquest.com/openview/aca97ab67e0250bd465405a5c930f511/1?pq-origsite=gscholar&cbl=18750&diss=y","",81,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,7,"… matched risk factors (propensity score matching) who were … The conversion factors have been derived using Monte Carlo … The major limitations of the study was the small sample size …","https://openarchive.ki.se/articles/thesis/Radiation_dose-_contrast_media-_and_image_quality_optimization_in_computed_tomography/26912182/1/files/48956179.pdf","https://scholar.google.com/scholar?q=related:QSAgPb1TSoIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
2,"L Nielsen, C Stege, B Witte, B Holt, UH Mellqvist…","Health-related quality of life in non-transplant eligible newly diagnosed multiple myeloma patients treated with melphalan/prednisolone plus either thalidomide or …",2017,"","pure.amsterdamumc.nl","https://pure.amsterdamumc.nl/en/publications/health-related-quality-of-life-in-non-transplant-eligible-newly-d/","https://scholar.google.com/scholar?cites=15663448596017689327&as_sdt=2005&sciodt=2007&hl=en",82,"2026-05-28 08:24:23","","","",,,,,,2,0.22,0,6,9,"… Model covariates included a propensity score that adjusted for … Standardized mean differences with 95% confidence interval … could result with small sample sizes and few test items. …","https://pure.amsterdamumc.nl/files/159025605/Health-related-quality-of-life-in-non-transplant-eligible-newly-diagnosed-multiple-myeloma-patients-treated-with-melphal.pdf","https://scholar.google.com/scholar?q=related:77I5c4K_X9kJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"MVAB Queiroz","Dois ensaios sobre a melhoria da qualidade do ensino primário no Brasil: o efeito sobre o desempenho escolar a partir da projeção da infraestrutura escolar …",2019,"","repositorio.ufrn.br","https://repositorio.ufrn.br/bitstreams/84f2f465-032e-4d23-8e55-5bd2c2e9a0ec/download","",83,"2026-05-28 08:24:23","PDF","","",,,,,,0,0.00,0,1,7,"… of the augmented weighted propensity score method, which … Despite expanding coverage by 32 percent by the 1990s the … of the Augmented Inverse-Probability Weighting (AIPW) …","https://repositorio.ufrn.br/bitstreams/84f2f465-032e-4d23-8e55-5bd2c2e9a0ec/download","https://scholar.google.com/scholar?q=related:1B0SI7MV7VwJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"CCTP Mazzutti","Three essays on the causal impacts of child labour laws in Brazil",2016,"","sussex.figshare.com","https://sussex.figshare.com/articles/thesis/Three_essays_on_the_causal_impacts_of_child_labour_laws_in_Brazil/23437328","",84,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,10,"… Given the relatively small sample size and the imperfect enforceability of the law, the … If that was the case, even if for a relatively small sample of firms, one should expect the law …","https://sussex.figshare.com/articles/thesis/Three_essays_on_the_causal_impacts_of_child_labour_laws_in_Brazil/23437328/1/files/41149004.pdf","https://scholar.google.com/scholar?q=related:0zFkgvkG4MIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
2,"LH Binge","Methods for aggregating microeconomic data: applications to art prices, business sentiment and historical commodity prices",2018,"","scholar.sun.ac.za","https://scholar.sun.ac.za/handle/10019.1/103319","https://scholar.google.com/scholar?cites=6821218992076113862&as_sdt=2005&sciodt=2007&hl=en",85,"2026-05-28 08:24:23","","","",,,,,,2,0.25,2,1,8,"… incomplete, in terms of the coverage of both products and towns… , which means that only a small sample of market prices are … bias, but have the shortcoming of potential sample selection …","https://scholar.sun.ac.za/bitstream/handle/10019.1/103319/binge_methods_2018.pdf?sequence=2&isAllowed=y","https://scholar.google.com/scholar?q=related:xkfYbYjWqV4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"J Brady, R El-Kareh, K Gleason, P Greenberg…","Diagnostic Error in Medicine",2018,"","degruyterbrill.com","https://www.degruyterbrill.com/document/doi/10.1515/dx-2018-0095/html","",86,"2026-05-28 08:24:23","HTML","10.1515/dx-2018-0095","",,,,,,0,0.00,0,5,8,"… atypical cases to improve diagnostic performance. The clinical … from referral bias, we used propensity-score matching to … Limitations of this study include a small sample size in a single …","https://www.degruyterbrill.com/document/doi/10.1515/dx-2018-0095/html","https://scholar.google.com/scholar?q=related:ylzhIcBszQ8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"P Torres","Evaluation of residential efficiency measures: methods for modeling end-use demands",2016,"","repositories.lib.utexas.edu","https://repositories.lib.utexas.edu/items/c7f796c0-dda5-4470-9633-05d3641713a6","",87,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,10,"… Monte Carlo simulation of levelized cost of water. a. The … across sources via propensity score matching, the RECS model … methods in view of small sample size limitations to evaluate …","https://repositories.lib.utexas.edu/bitstreams/3a6c0ca5-ef6c-4c52-b057-d85f80a33547/download","https://scholar.google.com/scholar?q=related:VatBfltf-VUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"Y Lin","Distributed practice for cardiopulmonary resuscitation (CPR) training: improving educational efficiency and cost-effectiveness in clinical settings",2019,"","ucalgary.scholaris.ca","https://ucalgary.scholaris.ca/items/0f3decac-a0bc-4581-a3e3-32bc873aab43","https://scholar.google.com/scholar?cites=7651874414856035083&as_sdt=2005&sciodt=2007&hl=en",88,"2026-05-28 08:24:23","","","",,,,,,1,0.14,1,1,7,"… Cost: the missing outcome in simulationbased medical education research: a systematic … initial shockable rhythm in hospital: propensity score matched analysis. BMJ. 2016;353:i1577. …","https://ucalgary.scholaris.ca/bitstreams/e92354b6-dd26-41ba-803a-dfbd2ec07b23/download","https://scholar.google.com/scholar?q=related:C9tkKz3rMGoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"RE Avelar, B Dadashova, L Higgins, G Gillette","Using SHRP2-Nds Data to Investigate Freeway Operations, Human Factors, and Safety",2018,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/36653","",89,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,4,8,"… driving situations to investigate variability in speed of choice (… researchers conducted a Monte Carlo simulation using traffic … with an upper and lower confidence interval for the estimate. …","https://rosap.ntl.bts.gov/view/dot/36653/dot_36653_DS1.pdf","https://scholar.google.com/scholar?q=related:to5pS_liltIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"D MCNEISH, LM STAPLETON, RD SILVERMAN","THE UNNECESSARY UBIQUITY OF HLM",,"researchgate.net","","https://www.researchgate.net/profile/Daniel-Mcneish/publication/292091130_On_the_Unnecessary_Ubiquity_of_Hierarchical_Linear_Modeling/links/5bca3d60299bf17a1c6195f3/On-the-Unnecessary-Ubiquity-of-Hierarchical-Linear-Modeling.pdf","",90,"2026-05-28 08:24:23","PDF","","",,,,,,0,0.00,0,3,,"… A comprehensive discussion of small sample corrections is … so placing a traditional confidence interval around the estimate using … 10 The propensity score model was built using logistic …","https://www.researchgate.net/profile/Daniel-Mcneish/publication/292091130_On_the_Unnecessary_Ubiquity_of_Hierarchical_Linear_Modeling/links/5bca3d60299bf17a1c6195f3/On-the-Unnecessary-Ubiquity-of-Hierarchical-Linear-Modeling.pdf","https://scholar.google.com/scholar?q=related:lRH_IWf7gVUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"LM McEwen","DNA methylation variation across the human life course",2018,"","open.library.ubc.ca","https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/24/items/1.0372530","",91,"2026-05-28 08:24:23","","","",,,,,,0,0.00,0,1,8,"… extensive coverage of the human methylome; however, the two designs introduce variation … ASD and TD, we again performed propensity score matching on this subset and observed a …","https://open.library.ubc.ca/media/download/pdf/24/1.0372530/3","https://scholar.google.com/scholar?q=related:2EB-0rOn42IJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"A Bowen, K Rothwell, E Patchick…","S. Belson1 1International Development Manager, World Stroke Organization, Geneva, Switzerland",2018,"World Stroke …","academia.edu","https://www.academia.edu/download/113120222/1747493018789543.pdf#page=100","",92,"2026-05-28 08:24:23","PDF","","",,,,,,0,0.00,0,4,8,"… care and addressing unwarranted variation. We called for a … Hedges g (an index of Cohens d ) due to small sample size. … OR for nonwhites was 3.2 (confidence interval [CI], 3.0–4.11) …","https://www.academia.edu/download/113120222/1747493018789543.pdf#page=100","https://scholar.google.com/scholar?q=related:7l6tb2WFVbYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"A Chettiar","Increasing the value of end-of-life care for end-stage renal disease patients: the role of palliative care, advance directives and healthcare value measurement",2017,"","search.proquest.com","https://search.proquest.com/openview/065e68acbeeb397fb4b921e060a6d73e/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=3389049864633700355&as_sdt=2005&sciodt=2007&hl=en",93,"2026-05-28 08:24:23","BOOK","","",,,,,,1,0.11,1,1,9,"… in 2012 and 2013 was assessed with propensity score matching, and generalized linear modeling of … statistical significance is likely due to small sample size (n=29) in this pilot study. …","","https://scholar.google.com/scholar?q=related:A9CTW-VSCC8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"MQ Moody","Essays on the Gender Gap and the Effects of Secondary School Expansion: Evidence from the Early Twentieth Century's High School Movement",2016,"","search.proquest.com","https://search.proquest.com/openview/d5786a109ed11b8c1274ef56e74e357d/1?pq-origsite=gscholar&cbl=18750","",94,"2026-05-28 08:24:23","BOOK","","",,,,,,0,0.00,0,1,10,"… to reject the hypothesis that the salaries are equal at the 95% confidence interval. … I believe them to be rare based on their performance summing across rows and columns. There are …","","https://scholar.google.com/scholar?q=related:jZGwVBkL3e4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
0,"MD Shakeel","The Private School Advantage: Evidence from School Vouchers and Educational Leadership",2018,"","search.proquest.com","https://search.proquest.com/openview/2e5dcbff6768fb77ffb1686751132073/1?pq-origsite=gscholar&cbl=18750","",95,"2026-05-28 08:24:23","BOOK","","",,,,,,0,0.00,0,1,8,"… difficult to measure how much bias is present when relying on quasi-experimental … the research design and comparison groups biased the impact estimates towards zero. If one has …","https://scholarworks.uark.edu/cgi/viewcontent.cgi?article=4395&context=etd","https://scholar.google.com/scholar?q=related:6iV8F4jg8QIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
1,"WC Rutter IV","Using Machine Learning to Predict Acute Kidney Injuries Among Patients Treated with Empiric Antibiotics",2018,"","uknowledge.uky.edu","https://uknowledge.uky.edu/pharmacy_etds/86/","https://scholar.google.com/scholar?cites=1133704019225441332&as_sdt=2005&sciodt=2007&hl=en",96,"2026-05-28 08:24:23","","","",,,,,,1,0.13,1,1,8,"… are at significantly greater risk of AKI than alternative regimens for empiric coverage of infection. … was limited by the choice to only complete bivariable analysis and small sample size. …","https://uknowledge.uky.edu/cgi/viewcontent.cgi?article=1088&context=pharmacy_etds","https://scholar.google.com/scholar?q=related:NHRdgsy5uw8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2019"
